# Björnsson, Helgi and Pálsson, Finnur, 2008. Icelandic glaciers. Jökull, 58, pp.365-386
-19.018520290538174,63.790011513527496
-19.014775972164266,63.78973597836338
-19.010875464051974,63.78880492126751
-19.009783168186992,63.787977083169615
-19.00869101206267,63.78739071313578
-19.006117098086666,63.78721836342103
-19.00440126040744,63.787666882486256
-19.002061325615166,63.78735646678663
-18.998785526338406,63.78635607582793
-18.995978044190657,63.78435522732618
-18.9928588510344,63.78307873468047
-18.99036379976452,63.78176772208455
-18.988648658000525,63.780698205383885
-18.9870117003375,63.77945619361898
-18.985764217859884,63.7792490963891
-18.983502782633916,63.77959381779232
-18.979837556845126,63.780179786350786
-18.97703041728712,63.780179362696074
-18.97359939965299,63.78024776400635
-18.971181849816695,63.78052326758702
-18.966922466473942,63.780423168854256
-18.96360889675428,63.78007739871522
-18.957274015040976,63.77964443890565
-18.94791857902055,63.77882204296114
-18.942267727977107,63.778279213842076
-18.94070759957339,63.77812930247714
-18.937492184460176,63.7777398466913
-18.933592695810326,63.778169293613956
-18.93047441053378,63.77795220775192
-18.927454306633948,63.77747637863418
-18.923267159437987,63.776137453495494
-18.92122446284055,63.77475648187524
-18.919764545537838,63.7741088611641
-18.917235204984813,63.772641319292184
-18.91529154728781,63.77091535761977
-18.91305422505729,63.76970663823512
-18.911498829144982,63.76858455030781
-18.90994286404448,63.76767804566972
-18.909947856193078,63.76612571056218
-18.9101486449868,63.764271657041114
-18.910543399208077,63.762676446365184
-18.910935914795648,63.76177116264141
-18.908403499139467,63.76172643930394
-18.906453655505253,63.76224262116799
-18.904118086152828,63.761594265470656
-18.902757555758868,63.7606878146838
-18.901300320408726,63.759608804766245
-18.901596151187228,63.75857411782354
-18.90218473540684,63.75736715019887
-18.90082309802084,63.75684876644968
-18.897997566848847,63.757191739086934
-18.89527112865729,63.75706040370229
-18.893226604162773,63.75688640639854
-18.891864491768988,63.7565404179729
-18.889822063209003,63.7558489299134
-18.887488625881232,63.75489846055084
-18.88632266505401,63.75425073106757
-18.885449418868397,63.7534738648873
-18.88545223996298,63.752783940991485
-18.88574946422596,63.75153368774105
-18.88653192028863,63.75067190501535
-18.88653558617442,63.74976637992532
-18.885371450000864,63.7487305606137
-18.882355990135775,63.74808130211014
-18.88128687616346,63.74764921332285
-18.879734719580537,63.746354303326406
-18.876816235820336,63.7458774903477
-18.874774380199614,63.74531514775957
-18.870980365267123,63.74475120271984
-18.86465845544964,63.74358109758098
-18.861059988899164,63.74293083399519
-18.858530008921925,63.74275586665797
-18.856486317472825,63.74266758428031
-18.85395774110064,63.74223381645025
-18.852210890322482,63.741240249963894
-18.850168021485228,63.741022517469254
-18.848908031034007,63.74002942100396
-18.851151894894432,63.73904001259668
-18.85291260324013,63.737360146750184
-18.85019637514608,63.73571874901578
-18.848351117961503,63.735026874540814
-18.847285142594725,63.73420645323842
-18.844755323810375,63.734160602382524
-18.84252083063641,63.73351134875517
-18.840774684330302,63.73256076352386
-18.840198480381527,63.7312233911084
